Enrollment_ID,Student_ID,Course_Name,Attendance,Grade,Credits
E7270,S14283,Programming,83,57,3
E7271,S6809,AI Basics,69,74,4
E7272,S8852,Communication Skills,98,52,4
E7273,S14448,Math,100,82,3
E7274,S13890,AI Basics,85,64,4
E7275,S1120,Programming,72,93,3
E7276,S8651,AI Basics,62,64,4
E7277,S2849,AI Basics,75,99,3
E7278,S13929,Statistics,88,79,4
E7279,S9645,AI Basics,82,91,3
E7280,S9673,Statistics,76,65,4
E7281,S10952,Communication Skills,92,99,4
E7282,S12139,Statistics,92,58,4
E7283,S3663,Statistics,68,76,4
E7284,S1639,Programming,75,60,3
E7285,S4125,AI Basics,84,53,4
E7286,S5001,Programming,75,76,4
E7287,S10893,AI Basics,86,70,4
E7288,S5931,AI Basics,75,60,3
E7289,S6489,AI Basics,98,84,3
E7290,S13379,Communication Skills,60,59,3
E7291,S9721,Statistics,98,90,3
E7292,S1873,Programming,78,57,4
E7293,S12810,Programming,67,75,4
E7294,S5689,Programming,88,72,4
E7295,S3550,AI Basics,97,60,4
E7296,S5523,Math,63,61,3
E7297,S8140,Statistics,100,77,4
E7298,S14157,Math,99,89,3
E7299,S2517,Programming,82,52,4
E7300,S13643,Statistics,70,56,3
E7301,S1378,Statistics,82,57,4
E7302,S3865,Statistics,77,78,4
E7303,S12396,AI Basics,73,69,4
E7304,S10558,Math,68,85,4
E7305,S8060,Programming,85,70,4
E7306,S9566,Statistics,75,99,4
E7307,S7757,AI Basics,84,94,4
E7308,S2792,AI Basics,96,63,3
E7309,S10602,Programming,80,74,3
E7310,S3086,Math,61,59,4
E7311,S2072,Communication Skills,65,66,4
E7312,S2972,Programming,82,80,3
E7313,S4321,Statistics,69,70,3
E7314,S2538,Statistics,91,73,3
E7315,S6086,Statistics,88,69,4
E7316,S5988,AI Basics,98,98,3
E7317,S10328,Communication Skills,64,71,4
E7318,S2846,Programming,65,73,3
E7319,S5681,Communication Skills,89,83,3
E7320,S11748,Programming,77,77,3
E7321,S11332,AI Basics,83,88,3
E7322,S11417,Statistics,68,98,3
E7323,S14267,Statistics,94,72,4
E7324,S1281,Statistics,87,87,3
E7325,S14296,Math,60,93,4
E7326,S8086,Math,95,77,4
E7327,S1953,Programming,84,64,4
E7328,S6872,Communication Skills,99,78,4
E7329,S9813,AI Basics,75,70,3
E7330,S2896,Math,61,87,3
E7331,S1957,AI Basics,97,67,3
E7332,S11282,AI Basics,95,99,4
E7333,S4856,Math,68,69,4
E7334,S13170,Programming,99,87,4
E7335,S14440,AI Basics,89,55,3
E7336,S5715,Communication Skills,61,74,4
E7337,S14025,Math,62,67,4
E7338,S8389,AI Basics,66,54,3
E7339,S14330,AI Basics,74,59,3
E7340,S1321,Programming,61,73,3
E7341,S14374,Math,80,65,4
E7342,S13828,Communication Skills,63,93,3
E7343,S3063,Programming,93,92,3
E7344,S2754,Programming,71,93,4
E7345,S12630,AI Basics,96,88,3
E7346,S11990,Math,88,85,3
E7347,S4024,Programming,71,50,3
E7348,S7140,Statistics,72,68,4
E7349,S3551,Communication Skills,89,95,3
E7350,S2194,Communication Skills,78,62,4
E7351,S7651,Statistics,74,90,3
E7352,S12662,Communication Skills,76,91,4
E7353,S10260,Statistics,95,55,4
E7354,S2413,Math,81,65,3
E7355,S1682,Communication Skills,78,91,3
E7356,S4417,Programming,60,68,4
E7357,S7112,Statistics,93,55,3
E7358,S2731,Communication Skills,98,71,3
E7359,S14570,Math,75,95,4
E7360,S1037,Communication Skills,84,58,3
E7361,S13143,AI Basics,70,68,4
E7362,S6718,Statistics,100,64,3
E7363,S12785,Programming,71,71,4
E7364,S13354,Math,79,90,3
E7365,S5329,Statistics,78,68,4
E7366,S2093,AI Basics,78,71,4
E7367,S14064,Programming,82,97,4
E7368,S5868,Math,67,76,3
E7369,S11099,Programming,61,59,3
E7370,S12356,Communication Skills,87,80,4
E7371,S13046,Communication Skills,66,82,3
E7372,S2962,Communication Skills,73,79,3
E7373,S11392,AI Basics,64,93,3
E7374,S9125,Statistics,77,84,4
E7375,S7527,Programming,74,63,3
E7376,S7991,Math,71,80,3
E7377,S7395,Statistics,83,89,4
E7378,S9435,Programming,64,80,3
E7379,S12975,Math,69,67,4
E7380,S14036,AI Basics,84,82,4
E7381,S10601,Programming,87,62,3
E7382,S10185,AI Basics,94,83,4
E7383,S1655,Communication Skills,100,76,4
E7384,S6497,Math,68,64,4
E7385,S7459,Communication Skills,70,90,3
E7386,S13777,Math,76,80,3
E7387,S13334,Communication Skills,76,81,4
E7388,S13049,Communication Skills,68,82,3
E7389,S8995,Math,89,80,4
E7390,S9658,AI Basics,90,65,3
E7391,S11264,Communication Skills,62,70,3
E7392,S3700,Programming,74,71,3
E7393,S11255,Statistics,85,82,4
E7394,S4044,AI Basics,80,60,4
E7395,S7123,AI Basics,76,69,3
E7396,S7210,Communication Skills,75,91,4
E7397,S8100,Statistics,90,84,4
E7398,S14895,Communication Skills,82,94,4
E7399,S12466,AI Basics,79,84,3
E7400,S11927,Communication Skills,86,59,3
E7401,S14083,Statistics,62,80,3
E7402,S10700,Programming,70,98,4
E7403,S10001,Programming,90,58,4
E7404,S6935,Communication Skills,94,58,4
E7405,S5184,AI Basics,87,98,3
E7406,S10791,Math,78,74,3
E7407,S9576,AI Basics,72,95,4
E7408,S6130,Communication Skills,93,83,4
E7409,S8938,Math,82,95,3
E7410,S2106,Communication Skills,61,60,4
E7411,S3880,AI Basics,64,84,4
E7412,S5788,AI Basics,99,99,3
E7413,S7947,Math,70,80,4
E7414,S9484,Communication Skills,61,61,4
E7415,S11227,Programming,77,81,4
E7416,S14922,Math,68,90,4
E7417,S4831,AI Basics,98,64,4
E7418,S8638,Math,71,87,4
E7419,S2853,Math,64,78,3
E7420,S3586,Communication Skills,79,90,4
E7421,S5335,AI Basics,91,91,3
E7422,S1275,Statistics,90,96,4
E7423,S5230,Programming,91,77,4
E7424,S10610,Math,79,74,3
E7425,S14975,AI Basics,98,98,3
E7426,S6882,Programming,71,69,3
E7427,S13876,Programming,81,69,3
E7428,S14592,Statistics,86,92,4
E7429,S3360,Communication Skills,81,85,4
E7430,S11696,Programming,94,79,3
E7431,S6688,Math,90,88,3
E7432,S8172,Communication Skills,69,86,3
E7433,S6054,Math,68,96,4
E7434,S10903,Communication Skills,88,89,3
E7435,S4453,Math,76,64,3
E7436,S4301,Communication Skills,67,84,4
E7437,S3692,Statistics,87,75,3
E7438,S8056,Programming,96,99,3
E7439,S2881,Statistics,72,53,3
E7440,S7184,Programming,66,52,4
E7441,S2458,Math,87,74,3
E7442,S5636,Communication Skills,96,91,4
E7443,S12050,Math,99,77,3
E7444,S1359,Communication Skills,79,71,4
E7445,S6183,Programming,84,86,4
E7446,S13128,Statistics,75,76,3
E7447,S6309,Communication Skills,95,73,4
E7448,S9297,AI Basics,72,70,3
E7449,S1070,AI Basics,62,93,4
E7450,S5175,Math,62,60,3
E7451,S4977,Statistics,69,75,4
E7452,S7573,Math,80,70,4
E7453,S12795,Programming,63,68,4
E7454,S4443,AI Basics,65,62,4
E7455,S14882,Communication Skills,70,81,3
E7456,S10688,Programming,65,76,3
E7457,S12549,Programming,79,64,3
E7458,S5269,Communication Skills,94,81,4
E7459,S5345,Math,91,69,3
E7460,S3063,AI Basics,74,99,4
E7461,S11043,Statistics,64,63,3
E7462,S8703,Programming,83,58,3
E7463,S13562,Math,75,54,3
E7464,S6292,Statistics,63,87,3
E7465,S4327,AI Basics,100,66,3
E7466,S13030,Programming,88,98,4
E7467,S13086,Programming,80,76,3
E7468,S13601,Math,93,99,3
E7469,S9388,Communication Skills,73,96,4
E7470,S14622,Math,65,86,4
E7471,S14964,Programming,70,62,4
E7472,S10808,AI Basics,67,80,3
E7473,S7722,Statistics,78,87,4
E7474,S4145,Programming,81,76,4
E7475,S12311,Math,63,74,4
E7476,S5774,Communication Skills,76,82,3
E7477,S7387,Statistics,61,66,4
E7478,S6433,Statistics,90,72,3
E7479,S13798,Math,90,89,4
E7480,S5696,Statistics,85,91,4
E7481,S11889,Statistics,95,54,3
E7482,S9843,Math,78,63,4
E7483,S8936,Math,97,92,3
E7484,S3772,Statistics,77,89,4
E7485,S12694,Communication Skills,89,97,4
E7486,S1649,Communication Skills,88,98,3
E7487,S4816,Statistics,93,83,4
E7488,S2461,Communication Skills,69,86,4
E7489,S1085,Statistics,81,93,3
E7490,S5106,Communication Skills,75,59,3
E7491,S5460,Statistics,68,98,3
E7492,S7230,Programming,86,67,3
E7493,S7933,AI Basics,82,92,4
E7494,S5611,Statistics,96,82,4
E7495,S5795,Communication Skills,74,65,4
E7496,S12422,Programming,80,96,4
E7497,S10499,Statistics,72,91,4
E7498,S12855,Math,71,62,3
E7499,S14126,Programming,100,53,4
E7500,S4655,AI Basics,64,90,4
E7501,S3933,Statistics,99,58,4
E7502,S8456,AI Basics,92,60,3
E7503,S5919,Statistics,75,82,4
E7504,S6181,Communication Skills,98,85,4
E7505,S5846,Statistics,91,84,3
E7506,S13743,AI Basics,60,72,4
E7507,S4471,AI Basics,69,59,4
E7508,S9882,Programming,90,57,4
E7509,S2416,AI Basics,74,77,3
E7510,S9402,AI Basics,62,69,4
E7511,S8868,Communication Skills,83,74,4
E7512,S11308,AI Basics,61,90,4
E7513,S7621,Statistics,69,59,4
E7514,S3240,Math,98,80,4
E7515,S3038,AI Basics,75,65,4
E7516,S11560,Communication Skills,76,75,3
E7517,S7024,Math,96,72,4
E7518,S10425,AI Basics,72,85,3
E7519,S14636,Communication Skills,66,64,4
E7520,S9917,Math,84,84,4
E7521,S12258,Statistics,60,74,3
E7522,S7706,Math,99,56,3
E7523,S8807,AI Basics,64,97,4
E7524,S11742,Statistics,98,73,3
E7525,S14088,AI Basics,79,59,4
E7526,S1192,Math,82,71,4
E7527,S8526,Math,83,65,3
E7528,S1101,AI Basics,72,63,3
E7529,S12229,Statistics,69,67,3
E7530,S5729,Statistics,90,74,3
E7531,S11571,Statistics,72,55,3
E7532,S9494,Math,99,82,4
E7533,S10677,Programming,70,59,3
E7534,S6366,Math,67,62,3
E7535,S12418,Programming,62,93,4
E7536,S2623,Statistics,72,91,4
E7537,S5824,Programming,83,68,4
E7538,S11608,Statistics,97,53,3
E7539,S9967,Math,86,54,3
E7540,S8586,Programming,95,58,3
E7541,S11694,Statistics,70,74,3
E7542,S10694,Programming,85,66,4
E7543,S9175,AI Basics,96,56,4
E7544,S12005,Communication Skills,75,76,3
E7545,S13407,Statistics,98,65,3
E7546,S2471,AI Basics,76,95,3
E7547,S6332,Programming,74,80,4
E7548,S11508,Programming,80,88,4
E7549,S9382,Statistics,83,64,4
E7550,S4694,Math,93,99,3
E7551,S3858,AI Basics,99,86,4
E7552,S3520,Programming,74,89,4
E7553,S14714,Statistics,88,59,4
E7554,S2719,AI Basics,90,69,4
E7555,S4083,Communication Skills,80,74,4
E7556,S2371,Statistics,94,74,3
E7557,S2275,Math,85,80,3
E7558,S7800,AI Basics,100,61,4
E7559,S6599,Communication Skills,95,59,3
E7560,S4885,Communication Skills,81,98,3
E7561,S8109,Statistics,73,51,4
E7562,S4764,Communication Skills,97,79,4
E7563,S9967,Statistics,100,75,3
E7564,S10143,AI Basics,63,74,3
E7565,S7119,Statistics,71,98,3
E7566,S7675,AI Basics,88,76,4
E7567,S6247,Statistics,64,61,3
E7568,S14464,AI Basics,89,67,3
E7569,S1598,Communication Skills,92,54,3
E7570,S3925,Programming,84,73,3
E7571,S5015,Communication Skills,68,74,4
E7572,S6795,AI Basics,60,67,3
E7573,S13509,Statistics,71,82,3
E7574,S4851,Statistics,68,68,3
E7575,S12721,AI Basics,66,61,3
E7576,S2354,Communication Skills,80,56,3
E7577,S6784,Statistics,64,89,3
E7578,S3941,Programming,62,80,3
E7579,S13907,Programming,61,63,4
E7580,S3753,Communication Skills,83,60,3
E7581,S6339,Statistics,60,76,4
E7582,S5244,Math,76,90,3
E7583,S14512,Statistics,94,68,3
E7584,S3475,AI Basics,75,95,4
E7585,S7563,Communication Skills,95,72,4
E7586,S10084,Programming,97,90,4
E7587,S12863,Communication Skills,84,82,3
E7588,S7802,Math,93,75,4
E7589,S14165,AI Basics,69,74,4
E7590,S10129,AI Basics,61,63,3
E7591,S7453,Programming,85,95,4
E7592,S1180,AI Basics,82,66,4
E7593,S6483,Math,71,99,4
E7594,S10211,Statistics,79,58,4
E7595,S11375,Statistics,94,66,3
E7596,S5498,Programming,76,81,4
E7597,S10678,Math,90,53,3
E7598,S6879,Programming,74,92,4
E7599,S14544,AI Basics,99,66,3
E7600,S10186,Communication Skills,83,73,3
E7601,S2748,Programming,99,59,3
E7602,S2882,AI Basics,87,71,4
E7603,S13947,Math,85,67,3
E7604,S2084,Math,86,55,3
E7605,S14336,Communication Skills,76,84,4
E7606,S5849,Math,96,95,4
E7607,S13157,Communication Skills,68,85,4
E7608,S11743,Statistics,73,79,3
E7609,S1098,Math,96,71,3
E7610,S11810,AI Basics,95,71,3
E7611,S8262,AI Basics,77,92,4
E7612,S14241,Programming,65,95,4
E7613,S2666,Communication Skills,88,67,3
E7614,S7001,Communication Skills,66,51,3
E7615,S7238,Communication Skills,65,66,3
E7616,S14262,Math,63,96,3
E7617,S4179,Programming,69,92,4
E7618,S1847,Communication Skills,84,61,3
E7619,S14202,AI Basics,65,55,4
E7620,S11996,Communication Skills,64,74,3
E7621,S12480,Programming,81,82,3
E7622,S2080,Math,74,70,4
E7623,S6954,Communication Skills,100,99,4
E7624,S9452,Communication Skills,93,81,3
E7625,S10732,Programming,91,61,3
E7626,S3501,Statistics,99,81,4
E7627,S4911,Statistics,75,73,3
E7628,S3471,Programming,78,70,4
E7629,S5148,Communication Skills,97,77,4
E7630,S2693,Communication Skills,86,73,4
E7631,S9118,Statistics,62,98,4
E7632,S10623,Statistics,60,89,4
E7633,S8183,AI Basics,86,61,4
E7634,S9176,Math,74,84,4
E7635,S5530,Communication Skills,91,75,4
E7636,S2167,Math,96,84,3
E7637,S1800,Communication Skills,89,75,3
E7638,S8430,Communication Skills,66,61,3
E7639,S8725,Programming,70,84,3
E7640,S7350,AI Basics,63,56,4
E7641,S8267,Statistics,81,66,3
E7642,S2275,Statistics,66,91,3
E7643,S9597,Programming,93,59,4
E7644,S14376,Statistics,77,64,3
E7645,S6128,Programming,87,64,3
E7646,S11503,Programming,80,96,3
E7647,S13510,Math,84,52,3
E7648,S2241,Programming,80,93,3
E7649,S6819,Statistics,95,69,3
E7650,S14648,Communication Skills,81,53,4
E7651,S13331,Communication Skills,88,57,3
E7652,S10940,Math,82,51,4
E7653,S1352,Programming,100,82,3
E7654,S4610,Programming,88,87,4
E7655,S2136,Math,64,59,3
E7656,S2960,Statistics,75,56,3
E7657,S3746,Statistics,60,72,4
E7658,S2546,Communication Skills,94,87,3
E7659,S12319,Programming,77,99,4
E7660,S6543,Statistics,65,71,3
E7661,S14738,Math,89,86,4
E7662,S5149,Statistics,76,96,4
E7663,S7283,AI Basics,60,82,3
E7664,S1239,AI Basics,68,72,4
E7665,S4413,Statistics,89,79,3
E7666,S1034,Math,91,83,4
E7667,S12870,Statistics,88,67,3
E7668,S3491,Math,76,94,4
E7669,S12117,Statistics,92,91,4
E7670,S9690,Programming,70,54,3
E7671,S6607,Math,82,57,3
E7672,S13748,Math,72,95,4
E7673,S8522,Communication Skills,70,76,4
E7674,S3203,Statistics,74,89,4
E7675,S9014,Programming,64,66,4
E7676,S2088,Statistics,100,51,3
E7677,S5479,Programming,80,57,3
E7678,S12861,Statistics,85,90,3
E7679,S2474,Statistics,90,64,4
E7680,S7125,Programming,67,52,3
E7681,S12703,Communication Skills,83,62,4
E7682,S14999,AI Basics,95,69,3
E7683,S7978,Programming,68,94,4
E7684,S2316,Programming,79,71,4
E7685,S12909,Communication Skills,64,93,3
E7686,S4167,AI Basics,73,78,3
E7687,S2389,AI Basics,80,90,3
E7688,S14689,Programming,74,70,4
E7689,S12445,Communication Skills,79,99,4
E7690,S9098,AI Basics,93,62,3
E7691,S8546,AI Basics,72,88,4
E7692,S11289,Programming,69,57,4
E7693,S7790,Communication Skills,73,74,4
E7694,S14758,AI Basics,99,94,4
E7695,S2599,Communication Skills,65,60,4
E7696,S9027,Statistics,66,72,4
E7697,S5778,AI Basics,92,77,4
E7698,S2985,Communication Skills,67,66,4
E7699,S9082,Communication Skills,94,64,4
E7700,S10823,Math,91,95,4
E7701,S8903,AI Basics,72,94,4
E7702,S11010,Math,88,70,4
E7703,S8820,Programming,71,72,4
E7704,S12240,Communication Skills,86,59,3
E7705,S4820,Math,87,61,3
E7706,S6456,AI Basics,77,74,3
E7707,S11872,AI Basics,97,99,3
E7708,S3751,Programming,64,81,3
E7709,S5331,Communication Skills,68,85,4
E7710,S9618,Communication Skills,90,64,3
E7711,S7454,Statistics,60,76,3
E7712,S2661,Math,71,95,3
E7713,S11578,AI Basics,97,58,3
E7714,S6355,Programming,88,87,4
E7715,S7386,AI Basics,65,59,4
E7716,S3255,Math,94,97,3
E7717,S2592,AI Basics,85,58,4
E7718,S12087,AI Basics,94,82,4
E7719,S9112,Programming,77,96,4
E7720,S14865,AI Basics,73,66,3
E7721,S3605,Math,85,64,3
E7722,S10303,AI Basics,84,81,3
E7723,S9552,Statistics,73,76,3
E7724,S3692,AI Basics,91,67,4
E7725,S2242,Programming,93,52,4
E7726,S7079,Programming,92,82,4
E7727,S6141,Programming,60,90,4
E7728,S1661,Programming,72,60,3
E7729,S11669,AI Basics,80,75,4
E7730,S3810,Communication Skills,80,90,3
E7731,S5650,AI Basics,60,62,3
E7732,S10999,Programming,88,62,3
E7733,S12547,Programming,84,70,4
E7734,S8654,Math,63,86,4
E7735,S4314,Statistics,90,89,3
E7736,S2023,Programming,86,72,4
E7737,S5316,Math,91,71,4
E7738,S8224,Programming,77,91,3
E7739,S4789,Statistics,66,80,3
E7740,S3909,Statistics,86,98,3
E7741,S3047,Communication Skills,100,83,3
E7742,S11772,Programming,77,88,4
E7743,S8773,Programming,66,80,3
E7744,S4458,Statistics,78,62,3
E7745,S14809,Programming,96,72,3
E7746,S14498,AI Basics,64,87,3
E7747,S12759,Statistics,88,67,3
E7748,S12177,AI Basics,99,74,4
E7749,S8002,AI Basics,89,77,4
E7750,S2575,AI Basics,80,62,4
E7751,S11549,AI Basics,93,72,3
E7752,S13435,Math,88,69,3
E7753,S8771,Statistics,64,87,4
E7754,S10700,Math,64,67,3
E7755,S10836,AI Basics,87,64,3
E7756,S10014,Programming,73,95,4
E7757,S6420,AI Basics,64,80,4
E7758,S6329,AI Basics,98,69,3
E7759,S5556,Communication Skills,63,79,3
E7760,S13440,AI Basics,99,55,3
E7761,S5130,Programming,72,83,3
E7762,S5225,Programming,78,88,4
E7763,S8076,Math,73,98,3
E7764,S10218,Math,87,99,3
E7765,S14362,Statistics,62,68,4
E7766,S7152,Programming,60,55,4
E7767,S4668,Statistics,88,97,3
E7768,S6220,Math,90,96,4
E7769,S9411,AI Basics,84,62,3
E7770,S10830,Statistics,82,66,3
E7771,S12473,Programming,95,52,3
E7772,S6897,Communication Skills,81,81,3
E7773,S7253,Programming,81,68,3
E7774,S7534,Communication Skills,60,63,3
E7775,S1275,Programming,61,70,4
E7776,S2935,Programming,93,53,4
E7777,S13281,Statistics,68,55,4
E7778,S7080,Math,82,54,4
E7779,S7016,Math,70,69,3
E7780,S4605,Programming,98,50,4
E7781,S8380,AI Basics,72,87,4
E7782,S2634,Communication Skills,80,95,4
E7783,S7642,Programming,63,75,3
E7784,S10846,Math,81,73,4
E7785,S5214,Math,77,51,3
E7786,S10235,Statistics,83,61,4
E7787,S14261,Statistics,73,53,3
E7788,S7810,Programming,71,68,4
E7789,S14042,Math,79,90,4
E7790,S3018,Communication Skills,84,51,3
E7791,S3843,Programming,89,68,4
E7792,S9871,Programming,71,86,4
E7793,S12518,AI Basics,82,81,3
E7794,S7445,Communication Skills,80,50,4
E7795,S1340,Math,92,86,4
E7796,S3719,AI Basics,64,59,4
E7797,S8016,Programming,92,51,3
E7798,S13239,Programming,62,54,4
E7799,S7454,Programming,80,94,4
E7800,S5309,AI Basics,77,82,3
E7801,S2151,Statistics,98,70,3
E7802,S12529,AI Basics,67,90,4
E7803,S9775,Statistics,98,76,4
E7804,S11394,Statistics,94,79,4
E7805,S4973,Communication Skills,60,98,4
E7806,S14131,Programming,65,61,4
E7807,S3414,Statistics,76,99,4
E7808,S4975,Math,97,74,4
E7809,S2804,Statistics,78,85,4
E7810,S14385,Math,85,56,4
E7811,S8981,AI Basics,92,98,4
E7812,S5685,Math,79,96,4
E7813,S2239,Statistics,77,74,4
E7814,S6381,Communication Skills,65,98,3
E7815,S10235,AI Basics,80,91,3
E7816,S7381,Communication Skills,97,84,4
E7817,S10186,Communication Skills,64,88,4
E7818,S4857,Math,95,81,4
E7819,S9961,Statistics,72,55,4
E7820,S13128,Statistics,82,58,3
E7821,S2631,Statistics,87,73,3
E7822,S14996,Math,67,56,4
E7823,S13443,Statistics,94,61,4
E7824,S4967,AI Basics,62,56,4
E7825,S6642,Programming,82,50,4
E7826,S4071,Statistics,63,80,3
E7827,S10712,Math,90,94,4
E7828,S9239,Math,62,60,3
E7829,S8680,Statistics,68,88,3
E7830,S11903,AI Basics,79,98,4
E7831,S2848,Programming,78,89,3
E7832,S4538,AI Basics,79,89,3
E7833,S2078,Communication Skills,70,77,3
E7834,S12272,AI Basics,100,64,4
E7835,S1547,AI Basics,86,75,3
E7836,S8804,Programming,96,84,4
E7837,S5069,Statistics,69,74,4
E7838,S8665,Statistics,81,78,3
E7839,S7880,AI Basics,84,88,3
E7840,S10963,Programming,62,53,3
E7841,S8944,Statistics,77,54,3
E7842,S1852,Statistics,96,59,3
E7843,S2083,Programming,63,70,3
E7844,S13126,Communication Skills,67,82,4
E7845,S6883,Math,94,65,4
E7846,S3133,AI Basics,93,77,4
E7847,S14819,AI Basics,70,99,3
E7848,S3732,Statistics,80,74,3
E7849,S8824,AI Basics,63,81,4
E7850,S14888,Programming,91,57,3
E7851,S7041,Statistics,100,74,3
E7852,S13790,Programming,85,72,4
E7853,S14820,AI Basics,91,50,3
E7854,S10664,Programming,82,58,3
E7855,S10767,Communication Skills,75,59,3
E7856,S3005,Communication Skills,62,65,4
E7857,S6724,AI Basics,78,62,4
E7858,S13718,Math,89,88,3
E7859,S8196,AI Basics,76,53,3
E7860,S14146,Statistics,74,78,4
E7861,S1261,Math,94,66,4
E7862,S4013,Math,85,86,3
E7863,S13634,Programming,72,64,4
E7864,S10984,Communication Skills,88,59,4
E7865,S5149,AI Basics,77,54,4
E7866,S13975,Statistics,79,96,4
E7867,S5713,Programming,76,68,3
E7868,S5700,Statistics,98,50,3
E7869,S8376,Statistics,95,68,3
E7870,S3512,Math,94,92,3
E7871,S11495,Statistics,95,51,4
E7872,S5875,AI Basics,79,67,4
E7873,S7782,Statistics,88,94,3
E7874,S3676,Communication Skills,75,76,4
E7875,S7713,AI Basics,80,85,3
E7876,S6465,AI Basics,82,87,4
E7877,S7726,Math,98,78,4
E7878,S4840,Programming,87,85,3
E7879,S6710,Math,94,74,3
E7880,S9185,Statistics,89,57,4
E7881,S2734,Programming,81,98,4
E7882,S3886,Math,94,85,3
E7883,S7273,Math,100,68,4
E7884,S13547,Math,89,62,4
E7885,S9907,Programming,96,90,4
E7886,S1197,Statistics,86,78,4
E7887,S14684,Statistics,68,56,4
E7888,S4765,Statistics,65,50,3
E7889,S1856,AI Basics,86,99,4
E7890,S6723,AI Basics,93,83,3
E7891,S8007,Programming,69,53,3
E7892,S6467,Statistics,98,69,4
E7893,S3462,Math,87,54,4
E7894,S8066,Programming,81,55,4
E7895,S4167,AI Basics,95,90,3
