Student_ID,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade
S7189,17,96,1,1,1,1,1,22,2,17,0,82,44,1,1,3
S7190,17,96,2,1,1,1,1,27,0,6,0,100,68,1,1,2
S7191,17,96,2,1,1,1,1,23,3,13,1,55,95,1,0,0
S7192,17,96,2,1,1,1,1,25,0,15,0,69,70,0,1,1
S7193,17,96,2,1,1,1,1,22,2,17,0,82,44,1,1,3
S7194,17,96,1,1,0,1,1,27,0,6,0,100,68,1,1,2
S7195,17,96,1,1,0,1,1,23,3,13,1,55,95,1,0,0
S7196,17,96,1,1,0,1,1,25,0,15,0,69,70,0,1,1
S7197,17,96,1,1,0,1,1,22,2,17,0,82,44,1,1,3
S7198,17,96,0,1,0,0,1,27,0,6,0,100,68,1,1,2
S7199,17,96,0,1,0,0,1,23,3,13,1,55,95,1,0,0
S7200,17,96,0,1,0,0,1,25,0,15,0,69,70,0,1,1
S7201,17,96,0,1,0,0,1,22,2,17,0,82,44,1,1,3
S7202,17,96,1,0,0,1,1,27,0,6,0,100,68,1,1,2
S7203,17,96,1,0,0,1,1,23,3,13,1,55,95,1,0,0
S7204,17,96,1,0,0,1,1,25,0,15,0,69,70,0,1,1
S7205,17,96,1,0,0,1,1,22,2,17,0,82,44,1,1,3
S7206,17,96,2,1,1,1,1,27,0,6,0,100,68,1,1,2
S7207,17,96,2,1,1,1,1,23,3,13,1,55,95,1,0,0
S7208,17,96,2,1,1,1,1,25,0,15,0,69,70,0,1,1
S7209,17,96,2,1,1,1,1,22,2,17,0,82,44,1,1,3
S7210,14,84,1,0,1,1,1,18,3,2,1,84,80,0,1,1
S7211,14,84,1,1,1,1,1,18,3,2,1,84,80,0,1,1
S7212,14,84,2,0,0,1,1,18,3,2,1,84,80,0,1,1
S7213,14,84,1,1,1,0,1,18,3,2,1,84,80,0,1,1
S7214,14,84,1,0,0,1,1,18,3,2,1,84,80,0,1,1
S7215,20,96,1,0,1,1,1,22,0,2,1,67,66,1,0,2
S7216,20,96,1,0,1,1,1,29,2,20,1,64,48,0,0,3
S7217,20,96,1,0,1,1,1,22,0,2,1,67,66,1,0,2
S7218,20,96,1,0,1,1,1,29,2,20,1,64,48,0,0,3
S7219,20,96,2,0,0,1,1,22,0,2,1,67,66,1,0,2
S7220,20,96,2,0,0,1,1,29,2,20,1,64,48,0,0,3
S7221,20,96,1,0,1,1,1,22,0,2,1,67,66,1,0,2
S7222,20,96,1,0,1,1,1,29,2,20,1,64,48,0,0,3
S7223,20,96,2,0,1,1,1,22,0,2,1,67,66,1,0,2
S7224,20,96,2,0,1,1,1,29,2,20,1,64,48,0,0,3
S7225,29,76,1,0,0,1,1,26,2,10,0,71,44,0,2,3
S7226,29,76,2,1,0,0,1,26,2,10,0,71,44,0,2,3
S7227,29,76,0,1,1,1,1,26,2,10,0,71,44,0,2,3
S7228,29,76,2,1,1,1,1,26,2,10,0,71,44,0,2,3
S7229,20,79,0,1,0,1,1,23,3,13,1,77,74,1,2,1
S7230,20,79,0,1,0,1,1,25,3,5,1,90,81,1,1,1
S7231,20,79,0,1,2,0,1,23,3,13,1,77,74,1,2,1
S7232,20,79,0,1,2,0,1,25,3,5,1,90,81,1,1,1
S7233,20,79,1,1,0,0,1,23,3,13,1,77,74,1,2,1
S7234,20,79,1,1,0,0,1,25,3,5,1,90,81,1,1,1
S7235,20,79,2,1,0,1,1,23,3,13,1,77,74,1,2,1
S7236,20,79,2,1,0,1,1,25,3,5,1,90,81,1,1,1
S7237,20,79,1,1,1,1,1,23,3,13,1,77,74,1,2,1
S7238,20,79,1,1,1,1,1,25,3,5,1,90,81,1,1,1
S7239,20,79,1,1,1,1,1,23,3,13,1,77,74,1,2,1
S7240,20,79,1,1,1,1,1,25,3,5,1,90,81,1,1,1
S7241,20,79,2,1,0,1,1,23,3,13,1,77,74,1,2,1
S7242,20,79,2,1,0,1,1,25,3,5,1,90,81,1,1,1
S7243,20,79,1,0,1,1,1,23,3,13,1,77,74,1,2,1
S7244,20,79,1,0,1,1,1,25,3,5,1,90,81,1,1,1
S7245,24,65,1,0,0,1,0,23,0,17,0,88,95,1,2,0
S7246,24,65,2,1,1,1,0,23,0,17,0,88,95,1,2,0
S7247,13,97,2,0,1,1,0,28,3,12,1,88,99,0,0,0
S7248,13,97,2,0,1,1,0,25,3,13,1,100,73,1,0,1
S7249,13,97,2,0,1,1,0,19,2,13,0,56,87,1,2,0
S7250,13,97,1,0,2,1,0,28,3,12,1,88,99,0,0,0
S7251,13,97,1,0,2,1,0,25,3,13,1,100,73,1,0,1
S7252,13,97,1,0,2,1,0,19,2,13,0,56,87,1,2,0
S7253,13,97,1,1,1,1,0,28,3,12,1,88,99,0,0,0
S7254,13,97,1,1,1,1,0,25,3,13,1,100,73,1,0,1
S7255,13,97,1,1,1,1,0,19,2,13,0,56,87,1,2,0
S7256,13,97,2,1,0,1,0,28,3,12,1,88,99,0,0,0
S7257,13,97,2,1,0,1,0,25,3,13,1,100,73,1,0,1
S7258,13,97,2,1,0,1,0,19,2,13,0,56,87,1,2,0
S7259,21,89,1,1,0,1,0,23,0,14,0,79,90,1,2,0
S7260,21,89,1,1,0,1,0,18,1,4,1,51,54,1,0,3
S7261,21,89,1,1,0,1,0,25,3,6,0,100,90,1,2,0
S7262,21,89,1,0,1,1,0,23,0,14,0,79,90,1,2,0
S7263,21,89,1,0,1,1,0,18,1,4,1,51,54,1,0,3
S7264,21,89,1,0,1,1,0,25,3,6,0,100,90,1,2,0
S7265,21,89,0,1,1,1,0,23,0,14,0,79,90,1,2,0
S7266,21,89,0,1,1,1,0,18,1,4,1,51,54,1,0,3
S7267,21,89,0,1,1,1,0,25,3,6,0,100,90,1,2,0
S7268,21,89,1,1,0,1,0,23,0,14,0,79,90,1,2,0
S7269,21,89,1,1,0,1,0,18,1,4,1,51,54,1,0,3
S7270,21,89,1,1,0,1,0,25,3,6,0,100,90,1,2,0
S7271,21,89,1,0,1,1,0,23,0,14,0,79,90,1,2,0
S7272,21,89,1,0,1,1,0,18,1,4,1,51,54,1,0,3
S7273,21,89,1,0,1,1,0,25,3,6,0,100,90,1,2,0
S7274,21,89,1,0,1,0,0,23,0,14,0,79,90,1,2,0
S7275,21,89,1,0,1,0,0,18,1,4,1,51,54,1,0,3
S7276,21,89,1,0,1,0,0,25,3,6,0,100,90,1,2,0
S7277,21,89,1,1,2,1,0,23,0,14,0,79,90,1,2,0
S7278,21,89,1,1,2,1,0,18,1,4,1,51,54,1,0,3
S7279,21,89,1,1,2,1,0,25,3,6,0,100,90,1,2,0
S7280,22,61,0,1,2,1,1,28,2,19,0,83,94,1,1,0
S7281,22,61,0,1,2,1,1,18,3,7,1,53,79,1,2,1
S7282,22,61,0,1,2,1,1,20,1,11,1,78,91,1,2,0
S7283,22,61,0,1,2,1,1,28,2,10,1,66,41,1,1,3
S7284,22,61,1,1,2,1,1,28,2,19,0,83,94,1,1,0
S7285,22,61,1,1,2,1,1,18,3,7,1,53,79,1,2,1
S7286,22,61,1,1,2,1,1,20,1,11,1,78,91,1,2,0
S7287,22,61,1,1,2,1,1,28,2,10,1,66,41,1,1,3
S7288,22,61,1,0,0,1,1,28,2,19,0,83,94,1,1,0
S7289,22,61,1,0,0,1,1,18,3,7,1,53,79,1,2,1
S7290,22,61,1,0,0,1,1,20,1,11,1,78,91,1,2,0
S7291,22,61,1,0,0,1,1,28,2,10,1,66,41,1,1,3
S7292,22,61,1,0,0,1,1,28,2,19,0,83,94,1,1,0
S7293,22,61,1,0,0,1,1,18,3,7,1,53,79,1,2,1
S7294,22,61,1,0,0,1,1,20,1,11,1,78,91,1,2,0
S7295,22,61,1,0,0,1,1,28,2,10,1,66,41,1,1,3
S7296,22,61,1,0,0,1,1,28,2,19,0,83,94,1,1,0
S7297,22,61,1,0,0,1,1,18,3,7,1,53,79,1,2,1
S7298,22,61,1,0,0,1,1,20,1,11,1,78,91,1,2,0
S7299,22,61,1,0,0,1,1,28,2,10,1,66,41,1,1,3
S7300,22,61,1,1,2,1,1,28,2,19,0,83,94,1,1,0
S7301,22,61,1,1,2,1,1,18,3,7,1,53,79,1,2,1
S7302,22,61,1,1,2,1,1,20,1,11,1,78,91,1,2,0
S7303,22,61,1,1,2,1,1,28,2,10,1,66,41,1,1,3
S7304,22,61,0,1,1,1,1,28,2,19,0,83,94,1,1,0
S7305,22,61,0,1,1,1,1,18,3,7,1,53,79,1,2,1
S7306,22,61,0,1,1,1,1,20,1,11,1,78,91,1,2,0
S7307,22,61,0,1,1,1,1,28,2,10,1,66,41,1,1,3
S7308,22,61,2,0,2,1,1,28,2,19,0,83,94,1,1,0
S7309,22,61,2,0,2,1,1,18,3,7,1,53,79,1,2,1
S7310,22,61,2,0,2,1,1,20,1,11,1,78,91,1,2,0
S7311,22,61,2,0,2,1,1,28,2,10,1,66,41,1,1,3
S7312,35,64,1,1,1,1,1,20,1,20,0,56,43,0,2,3
S7313,35,64,1,1,1,1,1,19,3,1,0,59,95,1,2,0
S7314,35,64,0,0,2,1,1,20,1,20,0,56,43,0,2,3
S7315,35,64,0,0,2,1,1,19,3,1,0,59,95,1,2,0
S7316,16,88,1,0,1,1,1,24,0,13,1,99,69,1,2,2
S7317,16,88,2,1,2,1,1,24,0,13,1,99,69,1,2,2
S7318,27,88,1,0,1,1,1,19,2,11,1,79,56,1,2,2
S7319,27,88,1,0,1,1,1,19,3,2,0,70,44,0,1,3
S7320,27,88,1,1,0,0,1,19,2,11,1,79,56,1,2,2
S7321,27,88,1,1,0,0,1,19,3,2,0,70,44,0,1,3
S7322,27,88,2,1,1,1,1,19,2,11,1,79,56,1,2,2
S7323,27,88,2,1,1,1,1,19,3,2,0,70,44,0,1,3
S7324,29,80,2,1,1,1,0,26,1,6,0,100,44,1,0,3
S7325,29,80,1,1,1,1,0,26,1,6,0,100,44,1,0,3
S7326,29,80,0,1,1,1,0,26,1,6,0,100,44,1,0,3
S7327,23,78,1,1,0,1,1,23,0,4,0,67,84,1,1,1
S7328,23,78,2,0,1,1,1,23,0,4,0,67,84,1,1,1
S7329,23,78,0,1,1,1,1,23,0,4,0,67,84,1,1,1
S7330,23,78,1,0,2,1,1,23,0,4,0,67,84,1,1,1
S7331,23,78,1,0,1,1,1,23,0,4,0,67,84,1,1,1
S7332,23,78,1,1,1,1,1,23,0,4,0,67,84,1,1,1
S7333,23,78,2,1,1,1,1,23,0,4,0,67,84,1,1,1
S7334,23,78,2,0,1,1,1,23,0,4,0,67,84,1,1,1
S7335,17,68,1,1,2,1,1,19,1,18,1,52,74,1,2,1
S7336,17,68,1,1,2,1,1,27,0,1,1,69,45,1,2,3
S7337,17,68,2,0,1,1,1,19,1,18,1,52,74,1,2,1
S7338,17,68,2,0,1,1,1,27,0,1,1,69,45,1,2,3
S7339,17,68,2,1,1,1,1,19,1,18,1,52,74,1,2,1
S7340,17,68,2,1,1,1,1,27,0,1,1,69,45,1,2,3
S7341,17,68,2,1,1,1,1,19,1,18,1,52,74,1,2,1
S7342,17,68,2,1,1,1,1,27,0,1,1,69,45,1,2,3
S7343,17,68,0,1,1,1,1,19,1,18,1,52,74,1,2,1
S7344,17,68,0,1,1,1,1,27,0,1,1,69,45,1,2,3
S7345,17,68,1,0,1,1,1,19,1,18,1,52,74,1,2,1
S7346,17,68,1,0,1,1,1,27,0,1,1,69,45,1,2,3
S7347,17,68,1,1,2,1,1,19,1,18,1,52,74,1,2,1
S7348,17,68,1,1,2,1,1,27,0,1,1,69,45,1,2,3
S7349,17,68,1,0,1,1,1,19,1,18,1,52,74,1,2,1
S7350,17,68,1,0,1,1,1,27,0,1,1,69,45,1,2,3
S7351,17,68,1,1,1,0,1,19,1,18,1,52,74,1,2,1
S7352,17,68,1,1,1,0,1,27,0,1,1,69,45,1,2,3
S7353,17,68,1,1,2,1,1,19,1,18,1,52,74,1,2,1
S7354,17,68,1,1,2,1,1,27,0,1,1,69,45,1,2,3
S7355,17,68,2,1,2,1,1,19,1,18,1,52,74,1,2,1
S7356,17,68,2,1,2,1,1,27,0,1,1,69,45,1,2,3
S7357,11,85,0,1,0,1,1,29,3,13,1,78,90,1,2,0
S7358,11,85,0,1,0,1,1,29,1,5,1,60,44,1,2,3
S7359,11,85,1,0,0,1,1,29,3,13,1,78,90,1,2,0
S7360,11,85,1,0,0,1,1,29,1,5,1,60,44,1,2,3
S7361,11,85,0,1,2,1,1,29,3,13,1,78,90,1,2,0
S7362,11,85,0,1,2,1,1,29,1,5,1,60,44,1,2,3
S7363,11,85,1,1,1,0,1,29,3,13,1,78,90,1,2,0
S7364,11,85,1,1,1,0,1,29,1,5,1,60,44,1,2,3
S7365,29,70,2,0,0,1,1,18,0,19,0,99,68,0,2,2
S7366,29,70,0,1,0,1,1,18,0,19,0,99,68,0,2,2
S7367,29,70,0,0,2,1,1,18,0,19,0,99,68,0,2,2
S7368,29,70,1,1,0,1,1,18,0,19,0,99,68,0,2,2
S7369,16,91,1,0,2,1,0,25,2,17,1,84,63,1,2,2
S7370,16,91,1,0,2,1,0,21,0,20,0,60,59,0,0,2
S7371,16,91,1,0,2,1,0,25,3,15,1,92,56,1,0,2
S7372,16,91,1,0,2,1,0,27,0,11,1,100,57,1,1,2
S7373,16,91,1,0,2,1,0,27,0,14,1,57,55,1,2,2
S7374,16,91,1,1,1,1,0,25,2,17,1,84,63,1,2,2
S7375,16,91,1,1,1,1,0,21,0,20,0,60,59,0,0,2
S7376,16,91,1,1,1,1,0,25,3,15,1,92,56,1,0,2
S7377,16,91,1,1,1,1,0,27,0,11,1,100,57,1,1,2
S7378,16,91,1,1,1,1,0,27,0,14,1,57,55,1,2,2
S7379,16,91,0,0,0,1,0,25,2,17,1,84,63,1,2,2
S7380,16,91,0,0,0,1,0,21,0,20,0,60,59,0,0,2
S7381,16,91,0,0,0,1,0,25,3,15,1,92,56,1,0,2
S7382,16,91,0,0,0,1,0,27,0,11,1,100,57,1,1,2
S7383,16,91,0,0,0,1,0,27,0,14,1,57,55,1,2,2
S7384,16,91,1,1,2,1,0,25,2,17,1,84,63,1,2,2
S7385,16,91,1,1,2,1,0,21,0,20,0,60,59,0,0,2
S7386,16,91,1,1,2,1,0,25,3,15,1,92,56,1,0,2
S7387,16,91,1,1,2,1,0,27,0,11,1,100,57,1,1,2
S7388,16,91,1,1,2,1,0,27,0,14,1,57,55,1,2,2
S7389,18,73,1,1,0,1,1,29,1,14,1,67,76,1,2,1
S7390,18,73,1,1,0,1,1,29,2,12,1,53,64,0,2,2
S7391,18,73,1,1,0,1,1,25,1,5,1,80,62,0,2,2
S7392,18,73,1,1,0,1,1,18,0,3,0,52,65,1,2,2
S7393,18,73,2,0,1,0,1,29,1,14,1,67,76,1,2,1
S7394,18,73,2,0,1,0,1,29,2,12,1,53,64,0,2,2
S7395,18,73,2,0,1,0,1,25,1,5,1,80,62,0,2,2
S7396,18,73,2,0,1,0,1,18,0,3,0,52,65,1,2,2
S7397,18,73,2,1,0,1,1,29,1,14,1,67,76,1,2,1
S7398,18,73,2,1,0,1,1,29,2,12,1,53,64,0,2,2
S7399,18,73,2,1,0,1,1,25,1,5,1,80,62,0,2,2
S7400,18,73,2,1,0,1,1,18,0,3,0,52,65,1,2,2
S7401,18,73,1,1,0,0,1,29,1,14,1,67,76,1,2,1
S7402,18,73,1,1,0,0,1,29,2,12,1,53,64,0,2,2
S7403,18,73,1,1,0,0,1,25,1,5,1,80,62,0,2,2
S7404,18,73,1,1,0,0,1,18,0,3,0,52,65,1,2,2
S7405,22,70,2,1,1,1,1,27,3,17,0,66,83,1,2,1
S7406,22,70,2,1,1,1,1,18,1,2,1,86,47,1,0,3
S7407,22,70,2,1,2,1,1,27,3,17,0,66,83,1,2,1
S7408,22,70,2,1,2,1,1,18,1,2,1,86,47,1,0,3
S7409,22,70,2,1,0,1,1,27,3,17,0,66,83,1,2,1
S7410,22,70,2,1,0,1,1,18,1,2,1,86,47,1,0,3
S7411,22,70,1,1,2,1,1,27,3,17,0,66,83,1,2,1
S7412,22,70,1,1,2,1,1,18,1,2,1,86,47,1,0,3
S7413,22,70,0,0,1,1,1,27,3,17,0,66,83,1,2,1
S7414,22,70,0,0,1,1,1,18,1,2,1,86,47,1,0,3
S7415,22,70,0,0,0,1,1,27,3,17,0,66,83,1,2,1
S7416,22,70,0,0,0,1,1,18,1,2,1,86,47,1,0,3
S7417,22,70,0,0,1,1,1,27,3,17,0,66,83,1,2,1
S7418,22,70,0,0,1,1,1,18,1,2,1,86,47,1,0,3
S7419,22,70,2,0,0,1,1,27,3,17,0,66,83,1,2,1
S7420,22,70,2,0,0,1,1,18,1,2,1,86,47,1,0,3
S7421,22,70,0,1,0,1,1,27,3,17,0,66,83,1,2,1
S7422,22,70,0,1,0,1,1,18,1,2,1,86,47,1,0,3
S7423,22,70,1,0,1,1,1,27,3,17,0,66,83,1,2,1
S7424,22,70,1,0,1,1,1,18,1,2,1,86,47,1,0,3
S7425,22,67,1,0,0,1,1,23,2,16,1,79,53,0,2,3
S7426,22,67,1,0,0,1,1,18,3,19,0,62,56,1,2,2
S7427,22,67,2,1,1,1,1,23,2,16,1,79,53,0,2,3
S7428,22,67,2,1,1,1,1,18,3,19,0,62,56,1,2,2
S7429,22,67,1,1,2,1,1,23,2,16,1,79,53,0,2,3
S7430,22,67,1,1,2,1,1,18,3,19,0,62,56,1,2,2
S7431,22,67,2,0,1,1,1,23,2,16,1,79,53,0,2,3
S7432,22,67,2,0,1,1,1,18,3,19,0,62,56,1,2,2
S7433,22,67,1,1,0,1,1,23,2,16,1,79,53,0,2,3
S7434,22,67,1,1,0,1,1,18,3,19,0,62,56,1,2,2
S7435,22,67,1,1,1,1,1,23,2,16,1,79,53,0,2,3
S7436,22,67,1,1,1,1,1,18,3,19,0,62,56,1,2,2
S7437,22,67,2,1,2,1,1,23,2,16,1,79,53,0,2,3
S7438,22,67,2,1,2,1,1,18,3,19,0,62,56,1,2,2
S7439,22,67,2,0,2,1,1,23,2,16,1,79,53,0,2,3
S7440,22,67,2,0,2,1,1,18,3,19,0,62,56,1,2,2
S7441,22,67,2,1,1,1,1,23,2,16,1,79,53,0,2,3
S7442,22,67,2,1,1,1,1,18,3,19,0,62,56,1,2,2
S7443,32,65,0,1,0,1,0,22,0,4,0,97,74,1,2,1
S7444,32,65,0,1,0,1,0,19,1,17,1,61,90,1,2,0
S7445,32,65,1,0,1,1,0,22,0,4,0,97,74,1,2,1
S7446,32,65,1,0,1,1,0,19,1,17,1,61,90,1,2,0
S7447,12,87,1,1,0,1,1,29,3,20,1,98,73,0,2,1
S7448,12,87,1,1,0,1,1,23,0,20,1,59,83,1,0,1
S7449,16,85,1,0,2,1,1,21,1,14,1,68,42,1,2,3
S7450,16,85,1,0,2,1,1,25,1,7,1,100,42,1,0,3
S7451,16,85,1,0,2,1,1,25,0,19,0,72,74,0,2,1
S7452,16,85,1,0,2,1,1,28,0,14,1,71,70,0,1,1
S7453,16,85,2,1,2,1,1,21,1,14,1,68,42,1,2,3
S7454,16,85,2,1,2,1,1,25,1,7,1,100,42,1,0,3
S7455,16,85,2,1,2,1,1,25,0,19,0,72,74,0,2,1
S7456,16,85,2,1,2,1,1,28,0,14,1,71,70,0,1,1
S7457,16,85,0,0,0,1,1,21,1,14,1,68,42,1,2,3
S7458,16,85,0,0,0,1,1,25,1,7,1,100,42,1,0,3
S7459,16,85,0,0,0,1,1,25,0,19,0,72,74,0,2,1
S7460,16,85,0,0,0,1,1,28,0,14,1,71,70,0,1,1
S7461,16,85,0,1,0,1,1,21,1,14,1,68,42,1,2,3
S7462,16,85,0,1,0,1,1,25,1,7,1,100,42,1,0,3
S7463,16,85,0,1,0,1,1,25,0,19,0,72,74,0,2,1
S7464,16,85,0,1,0,1,1,28,0,14,1,71,70,0,1,1
S7465,16,85,1,0,2,1,1,21,1,14,1,68,42,1,2,3
S7466,16,85,1,0,2,1,1,25,1,7,1,100,42,1,0,3
S7467,16,85,1,0,2,1,1,25,0,19,0,72,74,0,2,1
S7468,16,85,1,0,2,1,1,28,0,14,1,71,70,0,1,1
S7469,16,85,1,1,0,0,1,21,1,14,1,68,42,1,2,3
S7470,16,85,1,1,0,0,1,25,1,7,1,100,42,1,0,3
S7471,16,85,1,1,0,0,1,25,0,19,0,72,74,0,2,1
S7472,16,85,1,1,0,0,1,28,0,14,1,71,70,0,1,1
S7473,16,85,1,0,2,1,1,21,1,14,1,68,42,1,2,3
S7474,16,85,1,0,2,1,1,25,1,7,1,100,42,1,0,3
S7475,16,85,1,0,2,1,1,25,0,19,0,72,74,0,2,1
S7476,16,85,1,0,2,1,1,28,0,14,1,71,70,0,1,1
S7477,31,62,1,0,1,1,0,21,2,20,0,56,45,1,2,3
S7478,31,62,1,1,1,1,0,21,2,20,0,56,45,1,2,3
S7479,21,71,0,0,1,1,1,24,0,13,1,59,74,1,2,1
S7480,21,71,0,0,1,1,1,24,3,6,1,92,97,1,0,0
S7481,21,71,1,1,0,1,1,24,0,13,1,59,74,1,2,1
S7482,21,71,1,1,0,1,1,24,3,6,1,92,97,1,0,0
S7483,21,71,1,0,2,1,1,24,0,13,1,59,74,1,2,1
S7484,21,71,1,0,2,1,1,24,3,6,1,92,97,1,0,0
S7485,21,71,1,0,0,1,1,24,0,13,1,59,74,1,2,1
S7486,21,71,1,0,0,1,1,24,3,6,1,92,97,1,0,0
S7487,21,71,1,1,1,1,1,24,0,13,1,59,74,1,2,1
S7488,21,71,1,1,1,1,1,24,3,6,1,92,97,1,0,0
S7489,21,71,1,1,1,1,1,24,0,13,1,59,74,1,2,1
S7490,21,71,1,1,1,1,1,24,3,6,1,92,97,1,0,0
S7491,35,72,2,1,1,1,1,25,1,10,1,92,85,1,2,0
S7492,35,72,2,1,1,1,1,20,2,4,1,71,54,1,2,3
S7493,17,81,2,0,1,1,1,21,1,17,1,89,64,1,1,2
S7494,17,81,2,0,1,1,1,29,3,2,1,71,52,1,2,3
S7495,17,81,0,1,0,1,1,21,1,17,1,89,64,1,1,2
S7496,17,81,0,1,0,1,1,29,3,2,1,71,52,1,2,3
S7497,17,81,1,1,1,1,1,21,1,17,1,89,64,1,1,2
S7498,17,81,1,1,1,1,1,29,3,2,1,71,52,1,2,3
S7499,17,81,2,0,1,1,1,21,1,17,1,89,64,1,1,2
S7500,17,81,2,0,1,1,1,29,3,2,1,71,52,1,2,3
S7501,17,81,1,1,0,1,1,21,1,17,1,89,64,1,1,2
S7502,17,81,1,1,0,1,1,29,3,2,1,71,52,1,2,3
S7503,17,81,1,0,1,1,1,21,1,17,1,89,64,1,1,2
S7504,17,81,1,0,1,1,1,29,3,2,1,71,52,1,2,3
S7505,17,81,1,0,1,1,1,21,1,17,1,89,64,1,1,2
S7506,17,81,1,0,1,1,1,29,3,2,1,71,52,1,2,3
S7507,17,81,0,1,2,1,1,21,1,17,1,89,64,1,1,2
S7508,17,81,0,1,2,1,1,29,3,2,1,71,52,1,2,3
S7509,17,81,1,1,0,1,1,21,1,17,1,89,64,1,1,2
S7510,17,81,1,1,0,1,1,29,3,2,1,71,52,1,2,3
S7511,17,81,1,0,2,1,1,21,1,17,1,89,64,1,1,2
S7512,17,81,1,0,2,1,1,29,3,2,1,71,52,1,2,3
S7513,17,87,0,1,1,1,1,20,1,1,1,63,48,1,0,3
S7514,17,87,2,1,1,1,1,20,1,1,1,63,48,1,0,3
S7515,17,87,1,0,0,1,1,20,1,1,1,63,48,1,0,3
S7516,17,87,1,0,1,1,1,20,1,1,1,63,48,1,0,3
S7517,17,87,2,1,2,1,1,20,1,1,1,63,48,1,0,3
S7518,17,87,2,1,1,1,1,20,1,1,1,63,48,1,0,3
S7519,17,87,2,0,1,1,1,20,1,1,1,63,48,1,0,3
S7520,17,87,1,1,1,0,1,20,1,1,1,63,48,1,0,3
S7521,17,87,1,0,1,1,1,20,1,1,1,63,48,1,0,3
S7522,24,89,1,0,1,0,1,23,2,15,0,61,71,1,1,1
S7523,24,89,0,1,0,1,1,23,2,15,0,61,71,1,1,1
S7524,24,89,2,1,1,1,1,23,2,15,0,61,71,1,1,1
S7525,24,89,2,1,1,1,1,23,2,15,0,61,71,1,1,1
S7526,24,89,1,0,0,0,1,23,2,15,0,61,71,1,1,1
S7527,24,89,0,1,1,1,1,23,2,15,0,61,71,1,1,1
S7528,24,89,0,0,2,1,1,23,2,15,0,61,71,1,1,1
S7529,31,73,1,1,1,1,1,19,0,13,1,87,97,0,2,0
S7530,24,72,0,1,1,1,1,18,2,5,1,67,64,1,0,2
S7531,24,72,1,1,1,1,1,18,2,5,1,67,64,1,0,2
S7532,24,72,2,1,2,0,1,18,2,5,1,67,64,1,0,2
S7533,24,72,1,1,2,1,1,18,2,5,1,67,64,1,0,2
S7534,24,72,2,1,0,1,1,18,2,5,1,67,64,1,0,2
S7535,18,82,1,0,0,1,0,19,2,7,0,70,79,0,1,1
S7536,18,82,1,0,0,1,0,25,2,19,1,75,42,1,2,3
S7537,18,82,1,0,1,1,0,19,2,7,0,70,79,0,1,1
S7538,18,82,1,0,1,1,0,25,2,19,1,75,42,1,2,3
S7539,18,82,0,0,0,1,0,19,2,7,0,70,79,0,1,1
S7540,18,82,0,0,0,1,0,25,2,19,1,75,42,1,2,3
S7541,18,82,1,1,2,1,0,19,2,7,0,70,79,0,1,1
S7542,18,82,1,1,2,1,0,25,2,19,1,75,42,1,2,3
S7543,24,61,1,0,2,1,1,20,3,14,0,80,74,1,0,1
S7544,24,61,1,0,2,1,1,22,1,10,0,79,47,0,2,3
S7545,24,61,1,0,2,1,1,28,1,17,1,92,90,1,1,0
S7546,24,61,1,0,1,1,1,20,3,14,0,80,74,1,0,1
S7547,24,61,1,0,1,1,1,22,1,10,0,79,47,0,2,3
S7548,24,61,1,0,1,1,1,28,1,17,1,92,90,1,1,0
S7549,24,61,1,0,2,1,1,20,3,14,0,80,74,1,0,1
S7550,24,61,1,0,2,1,1,22,1,10,0,79,47,0,2,3
S7551,24,61,1,0,2,1,1,28,1,17,1,92,90,1,1,0
S7552,27,63,1,1,1,1,0,18,2,11,1,85,56,1,1,2
S7553,27,63,1,1,1,1,0,18,2,11,1,85,56,1,1,2
S7554,27,63,2,1,1,1,0,18,2,11,1,85,56,1,1,2
S7555,27,63,0,0,1,0,0,18,2,11,1,85,56,1,1,2
S7556,27,63,1,1,1,1,0,18,2,11,1,85,56,1,1,2
S7557,27,63,1,1,1,1,0,18,2,11,1,85,56,1,1,2
S7558,27,63,2,0,0,1,0,18,2,11,1,85,56,1,1,2
S7559,27,63,1,1,0,1,0,18,2,11,1,85,56,1,1,2
S7560,26,89,0,1,0,1,0,19,1,0,1,67,74,0,2,1
S7561,26,89,0,1,0,1,0,26,1,0,1,80,62,0,2,2
S7562,26,89,0,1,0,1,0,29,3,10,1,76,75,1,0,1
S7563,26,89,1,0,2,1,0,19,1,0,1,67,74,0,2,1
S7564,26,89,1,0,2,1,0,26,1,0,1,80,62,0,2,2
S7565,26,89,1,0,2,1,0,29,3,10,1,76,75,1,0,1
S7566,26,89,0,0,0,1,0,19,1,0,1,67,74,0,2,1
S7567,26,89,0,0,0,1,0,26,1,0,1,80,62,0,2,2
S7568,26,89,0,0,0,1,0,29,3,10,1,76,75,1,0,1
S7569,27,64,0,1,1,1,1,19,2,9,1,53,41,1,1,3
S7570,27,64,0,1,1,1,1,18,2,7,1,99,91,0,0,0
S7571,27,64,2,1,2,1,1,19,2,9,1,53,41,1,1,3
S7572,27,64,2,1,2,1,1,18,2,7,1,99,91,0,0,0
S7573,27,64,2,0,1,1,1,19,2,9,1,53,41,1,1,3
S7574,27,64,2,0,1,1,1,18,2,7,1,99,91,0,0,0
